LATITUDE|LONGITUDE|ELEVATION|DATE|AWND|CDSD|CLDD|DP01|DP10|DSND|DSNW|DT00|DT32|DX32|DX70|DX90|EMNT|EMSD|EMSN|EMXP|EMXT|FZF0|FZF1|FZF2|FZF3|FZF4|FZF5|FZF6|FZF7|FZF8|FZF9|HDSD|HTDD|PRCP|PSUN|SNOW|TAVG|TMAX|TMIN|TSUN|WDF2|WDF5|WDFG|WDMV|WSF2|WSF5|WSFG|name
7440|48.69|-117.18|1524.0|2004||6.0|6.0|144.0|144.0|||7.0|210.0|57.0|50.0|0.0|-31.0|||1.5|87.0|31.0|25.0|21.0|17.0|14.0|32.0|26.0|24.0|19.0|15.0|9746.0|9746.0|49.54|||39.3|48.9|29.7|||||||||BUNCHGRASS MDW, WA US
7441|48.2005|-122.12799999999999|30.5|2003||||164.0|108.0|1.0|0.0|||||||1.0|0.5|1.79||||||||||||||45.22||0.5||||||||||||ARLINGTON, WA US
7442|48.2005|-122.12799999999999|30.5|2004||||189.0|117.0|1.0|1.0|||||||3.0|2.5|2.15||||||||||||||48.35||3.1||||||||||||ARLINGTON, WA US
7443|47.1413|-121.9355|398.7|2003|||||||1.0|||6.0|94.0|6.0|||6.0||94.0|||||||||||5816.0|5816.0|49.68||6.8||57.6||||||||||MUD MOUNTAIN DAM, WA US
7444|47.1413|-121.9355|398.7|2004||||||||||6.0|61.0|2.0|||||90.0|||||||||||||50.91||||54.3||||||||||MUD MOUNTAIN DAM, WA US
7445|48.8742|-117.8668|450.2|2003||412.0|412.0|86.0|59.0|90.0|22.0|0.0|153.0|25.0|125.0|40.0|2.0|13.0|6.0|1.03|101.0|30.0|28.0|14.0|14.0|14.0|30.0|28.0|24.0|17.0|11.0|6243.0|6243.0|19.13||54.9|48.6|60.7|36.4|||||||||NORTHPORT, WA US
7446|48.8742|-117.8668|450.2|2004||426.0|426.0|108.0|75.0|86.0|28.0|3.0|133.0|17.0|133.0|33.0|-18.0|17.0|5.0|1.9|101.0|31.0|27.0|24.0|20.0|15.0|32.0|28.0|24.0|20.0|5.0|6237.0|6237.0|26.98||54.8|49.3|60.8|37.8|||||||||NORTHPORT, WA US
7447|46.6533|-123.73|9.1|2003||||201.0|137.0|0.0|0.0|||0.0|92.0|6.0||0.0|0.0|3.53|94.0|||||||||||||92.37||0.0||60.5||||||||||RAYMOND 2 S, WA US
7448|46.6533|-123.73|9.1|2004||||209.0|132.0|||||1.0|88.0|4.0||||2.53|99.0|||||||||||||66.21||||60.4||||||||||RAYMOND 2 S, WA US
7449|46.9727|-123.9302|3.7|2003|9.2|30.0|30.0|181.0|128.0|||0.0|23.0|0.0|38.0|1.0|25.0|||5.39|90.0|30.0|27.0||||32.0|25.0||||5044.0|5044.0|72.39|||51.3|57.8|44.8||180.0|180.0|||45.0|59.9||HOQUIAM BOWERMAN AIRPORT, WA US
7450|46.9727|-123.9302|3.7|2004|8.5|42.0|42.0|191.0|116.0|||0.0|16.0|2.0|28.0|2.0|20.0|||1.69|93.0|32.0|||||30.0|25.0|23.0|20.0||4958.0|4958.0|56.41|||51.7|58.0|45.5||190.0|190.0|||42.9|51.0||HOQUIAM BOWERMAN AIRPORT, WA US
7451|46.0756|-118.2742|358.1|2003||||111.0|48.0|4.0|3.0|||||||4.0|2.9|0.95||||||||||||||18.16||6.9||||||||||||MILL CREEK DAM, WA US
7452|46.0756|-118.2742|358.1|2004||||123.0|59.0||4.0||||||||4.0|0.98||||||||||||||18.05||10.9||||||||||||MILL CREEK DAM, WA US
7453|47.238|-123.1408|82.6|2003|5.8|169.0|169.0|175.0|112.0|||0.0|64.0|0.0|98.0|12.0|19.0|||7.2|98.0|24.0|24.0|24.0|19.0||32.0|27.0|20.0|20.0||5234.0|5234.0|73.66|||51.2|61.0|41.5||230.0|230.0|||36.0|45.0||SHELTON SANDERSON FIELD, WA US
7454|47.238|-123.1408|82.6|2004|5.8|194.0|194.0|154.0|106.0|||0.0|52.0|3.0|106.0|5.0|8.0|||1.85|100.0|30.0|28.0||||32.0|28.0|24.0|14.0|14.0|5082.0|5082.0|48.83|||51.9|61.2|42.5||240.0|230.0|||34.9|51.0||SHELTON SANDERSON FIELD, WA US
7455|47.9752|-122.195|18.3|2003||||||||||||||||||||||||||||||29.95||||||||||||||EVERETT, WA US
7456|47.9752|-122.195|18.3|2004||||||||||||||||||||||||||||||34.44||||||||||||||EVERETT, WA US
7457|47.76|-123.03|1207.0|2003||||144.0|144.0|201.0||||||||69.0||4.6||||||||||||8307.0|8307.0|76.87||||||||||||||MOUNT CRAG, WA US
7458|47.76|-123.03|1207.0|2004||||144.0|144.0|218.0||||||||90.0||2.6||||||||||||||61.35||||||||||||||MOUNT CRAG, WA US
7459|46.2447|-118.8786|112.2|2003||988.0|988.0|79.0|36.0|0.0|0.0|0.0|51.0|1.0|163.0|52.0|13.0|0.0|0.0|0.96|106.0|26.0|26.0|22.0|17.0|13.0|31.0|16.0|16.0|16.0|16.0|4328.0|4328.0|10.01||0.0|55.7|67.3|44.2|||||||||ICE HARBOR DAM, WA US
7460|46.2447|-118.8786|112.2|2004||881.0|881.0|97.0|40.0|||2.0|83.0|8.0|169.0|48.0|-6.0|||0.58|100.0|27.0|27.0|24.0|||30.0|28.0|24.0|16.0|16.0|4505.0|4505.0|11.63|||54.8|65.6|44.0|||||||||ICE HARBOR DAM, WA US
7461|47.2613|-123.7147|132.6|2003||||||5.0||||||||7.0||||||||||||||||145.37||||||||||||||ABERDEEN 20 NNE, WA US
7462|47.4444|-122.3138|112.8|2003|7.4|257.0|257.0|157.0|96.0|||0.0|24.0|0.0|96.0|4.0|25.0|||5.02|93.0|30.0|28.0||||32.0|25.0||||4630.0|4630.0|41.82|||53.0|60.3|45.7||120.0|120.0|||32.0|45.0||SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US
7463|47.4444|-122.3138|112.8|2004|6.9|256.0|256.0|146.0|86.0|||0.0|17.0|3.0|90.0|3.0|20.0|||1.63|96.0|32.0|||||32.0|22.0|22.0|20.0||4468.0|4468.0|31.1|||53.4|60.6|46.2||110.0|120.0|||34.9|45.0||SEATTLE TACOMA INTERNATIONAL AIRPORT, WA US
7464|45.6778|-122.65100000000001|64.0|2003||370.0|370.0|171.0|110.0|0.0|1.0|0.0|50.0|0.0|126.0|17.0|19.0|0.0|1.0|2.12|99.0|22.0|22.0|22.0|||32.0|23.0|23.0|19.0||4452.0|4452.0|43.1||1.0|53.5|63.6|43.4|||||||||VANCOUVER 4 NNE, WA US
7465|45.6778|-122.65100000000001|64.0|2004||328.0|328.0|150.0|103.0|11.0|5.0|0.0|43.0|4.0|129.0|8.0|18.0|5.0|3.3|0.92|102.0|27.0|27.0||||32.0|27.0|24.0|19.0||4306.0|4306.0|31.24||8.5|53.6|63.4|43.8|||||||||VANCOUVER 4 NNE, WA US
7466|47.36|-121.57|890.0|2003||151.0|151.0|172.0|172.0|||0.0|133.0|21.0|83.0|2.0|16.0|||3.7|92.0|30.0|26.0|23.0|20.0|16.0|32.0|25.0|23.0|18.0||7303.0|7303.0|105.23|||45.3|52.7|37.8|||||||||MOUNT GARDNER, WA US
7467|47.36|-121.57|890.0|2004||120.0|120.0|195.0|195.0|||0.0|111.0|11.0|68.0|1.0|3.0|||3.5|94.0|32.0|28.0|24.0|||32.0|27.0|21.0|11.0|11.0|7199.0|7199.0|92.54|||45.8|52.9|38.7|||||||||MOUNT GARDNER, WA US
7468|47.20778|-119.31917|364.5|2003|7.4|773.0|773.0|70.0|27.0|||0.0|123.0|13.0|155.0|50.0|1.0|||0.59|103.0|32.0|28.0|14.0|14.0|14.0|30.0|28.0|22.0|14.0|14.0|5454.0|5454.0|7.68|||52.1|64.2|40.0||230.0|240.0|||40.9|51.9||MOSES LAKE GRANT CO AIRPORT, WA US
7469|47.20778|-119.31917|364.5|2004|7.2|765.0|765.0|68.0|20.0|||2.0|132.0|19.0|162.0|44.0|-17.0|||0.65|104.0|29.0|25.0|24.0|20.0|14.0|32.0|28.0|21.0|20.0|4.0|5644.0|5644.0|6.13|||51.8|63.9|39.6||250.0|250.0|||53.9|59.9||MOSES LAKE GRANT CO AIRPORT, WA US
7470|48.12028|-123.49833000000001|87.8|2003|5.8|37.0|37.0|163.0|72.0|||0.0|53.0|0.0|55.0|1.0|24.0|||3.0|90.0|28.0|28.0|24.0|||32.0|28.0|24.0|||5798.0|5798.0|35.69|||49.5|57.2|41.9||280.0|270.0|||33.1|45.0||PORT ANGELES FAIRCHILD INTERNATIONAL AIRPORT, WA US
7471|48.12028|-123.49833000000001|87.8|2004|5.6|43.0|43.0|176.0|59.0|||0.0|30.0|3.0|39.0|1.0|12.0|||1.24|92.0|31.0|28.0||||32.0|28.0|24.0|14.0|14.0|5577.0|5577.0|25.04|||50.0|57.4|42.6||260.0|300.0|||33.1|42.9||PORT ANGELES FAIRCHILD INTERNATIONAL AIRPORT, WA US
7472|49.0|-118.7667|580.0|2003||293.0|293.0|104.0|52.0||19.0|1.0|161.0|36.0|134.0|33.0|-3.0||3.9|0.88|99.0|28.0|27.0|23.0|12.0|12.0|29.0|27.0|22.0|14.0|14.0|6684.0|6684.0|14.33||44.5|47.2|60.0|34.4|||||||||MIDWAY, BC CA
7473|49.0|-118.7667|580.0|2004||339.0|339.0|121.0|71.0||16.0|4.0|159.0|30.0|128.0|27.0|-24.0||6.3|1.35|99.0|32.0|27.0|23.0|18.0|16.0|31.0|27.0|19.0|19.0|12.0|6848.0|6848.0|21.76||43.5|47.5|59.6|35.4|||||||||MIDWAY, BC CA
7474|48.82|-121.93|1514.9|2003||22.0|22.0|179.0|179.0|229.0||0.0|158.0|38.0|24.0|0.0|13.0|114.0||4.7|77.0|31.0|28.0|19.0|19.0|13.0|31.0|25.0|22.0|20.0|15.0|||122.96|||41.5|47.2|35.8|||||||||MF NOOKSACK, WA US
7475|48.82|-121.93|1514.9|2004||49.0|49.0|177.0|177.0|253.0||0.0|132.0|31.0|23.0|0.0|3.0|153.0||5.7|82.0|30.0|26.0|24.0|19.0||32.0|22.0|22.0|8.0|8.0|8387.0|8387.0|106.37|||42.5|48.1|36.8|||||||||MF NOOKSACK, WA US
7476|46.533|-121.9327|274.3|2004||||||||||||||||||||||||||||||52.4||||||||||||||RANDLE 1 E, WA US
7477|47.2767|-121.3372|1206.7|2003|6.5|79.0|79.0|185.0|128.0|||0.0|178.0|77.0|56.0|0.0|9.0|||2.6|86.0|32.0|25.0|21.0|19.0|13.0|29.0|27.0|23.0|18.0|11.0|8716.0|8716.0|90.34|||41.6|47.8|35.4||260.0|250.0|||33.1|48.1||STAMPEDE PASS, WA US
7478|47.2767|-121.3372|1206.7|2004|6.5|178.0|178.0|187.0|127.0|||3.0|143.0|39.0|52.0|4.0|-4.0|||2.61|93.0|31.0|28.0|24.0|||31.0|26.0|24.0|10.0|10.0|8413.0|8413.0|68.16|||43.9|50.1|37.8||250.0|220.0|||30.0|48.1||STAMPEDE PASS, WA US
7479|47.53028|-122.30083|6.1|2003|5.8|376.0|376.0|150.0|90.0|||0.0|24.0|0.0|110.0|4.0|24.0|||4.04|93.0|30.0|28.0|24.0|||31.0|25.0||||4225.0|4225.0|39.11|||54.4|62.0|46.7||140.0|130.0|||33.1|46.1||SEATTLE BOEING FIELD, WA US
7480|47.53028|-122.30083|6.1|2004|5.6|326.0|326.0|153.0|84.0|||0.0|21.0|2.0|98.0|3.0|19.0|||1.67|95.0|32.0|27.0||||32.0|25.0|19.0|19.0||4181.0|4181.0|30.61|||54.3|61.8|46.9||130.0|200.0|||29.1|159.0||SEATTLE BOEING FIELD, WA US
7481|47.4829|-118.2519|658.1|2003||373.0|373.0|72.0|46.0|18.0|8.0|1.0|145.0|21.0|140.0|35.0|-13.0|4.0|3.1|0.63|99.0|31.0|28.0|19.0|19.0|11.0|29.0|28.0|23.0|20.0|10.0|6086.0|6086.0|11.57||20.3|48.9|61.6|36.2|||||||||HARRINGTON 1 NW, WA US
7482|48.0163|-123.5905|109.7|2003|||||||0.0||||||||0.0|||||||||||||||64.92||0.0||||||||||||ELWHA R S, WA US
7483|48.0163|-123.5905|109.7|2004||129.0|129.0||||0.0|0.0|36.0|3.0|71.0|2.0|13.0||0.4||94.0|32.0|||||32.0|28.0|24.0|20.0|13.0|5151.0|5151.0|44.02||0.4|50.2|58.2|42.1|||||||||ELWHA R S, WA US
7484|46.19|-122.25|1216.2|2003||||175.0|175.0|||||||||||5.5||||||||||||||128.26||||||||||||||SHEEP CANYON, WA US
7485|46.19|-122.25|1216.2|2004||64.0|64.0|163.0|163.0|||0.0|144.0|23.0|42.0|0.0|7.0|||4.0|86.0|32.0|27.0|24.0|||32.0|27.0|22.0|15.0|15.0|||121.58|||43.5|50.4|36.7|||||||||SHEEP CANYON, WA US
7486|46.9658|-123.8291|3.0|2003||77.0|77.0|185.0|142.0|0.0|0.0|0.0|26.0|0.0|57.0|1.0|27.0|0.0|0.0|4.87|95.0|30.0|28.0||||32.0|28.0||||4707.0|4707.0|92.97||0.0|52.0|59.1|44.9|||||||||ABERDEEN, WA US
7487|46.9658|-123.8291|3.0|2004||81.0|81.0|191.0|122.0|0.0|0.0|0.0|14.0|2.0|52.0|3.0|20.0|0.0|0.0|2.1|97.0|32.0|||||32.0|25.0|23.0|20.0||4720.0|4720.0|68.46||0.0|52.4|59.3|45.5|||||||||ABERDEEN, WA US
7488|46.5086|-118.7878|328.6|2003||||77.0|36.0|||||||||||0.67||||||||||||||9.51||||||||||||||CONNELL 12 SE, WA US
7489|46.5086|-118.7878|328.6|2004||||62.0|34.0|||||||||||0.57||||||||||||||9.04||||||||||||||CONNELL 12 SE, WA US
7490|45.7716|-122.5286|86.6|2003||292.0|292.0|172.0|122.0|||0.0|53.0|0.0|125.0|18.0|18.0|||2.35|98.0|21.0|21.0|21.0|||31.0|27.0|24.0|18.0||4807.0|4807.0|51.56|||52.7|63.3|42.1|||||||||BATTLE GROUND, WA US
7491|45.7716|-122.5286|86.6|2004||267.0|267.0|174.0|114.0|||0.0|59.0|5.0|118.0|7.0|18.0|||1.28|101.0|32.0|27.0||||32.0|26.0|19.0|19.0||4643.0|4643.0|46.25|||52.7|62.6|42.9|||||||||BATTLE GROUND, WA US
7492|48.6007|-120.4276|652.6|2003||529.0|529.0|104.0|54.0|139.0|29.0|1.0|171.0|57.0|126.0|30.0|0.0|40.0|8.3|3.23|100.0|32.0|28.0|24.0|20.0|13.0|28.0|28.0|24.0|19.0|14.0|6975.0|6975.0|28.08||121.7|46.5|58.0|35.0|||||||||MAZAMA, WA US
7493|48.6007|-120.4276|652.6|2004||455.0|455.0|128.0|52.0|125.0|25.0|3.0|165.0|33.0|126.0|32.0|-16.0|33.0|6.8|0.94|100.0|32.0|28.0|24.0|17.0|14.0|32.0|28.0|24.0|15.0|15.0|7094.0|7094.0|15.74||74.9|47.4|58.7|36.0|||||||||MAZAMA, WA US
7494|46.3992|-119.1561|213.4|2003||||95.0|33.0|0.0|4.0|||||||0.0|2.0|0.76||||||||||||4797.0|4797.0|9.8||7.1||||||||||||ELTOPIA 8 WSW, WA US
7495|46.3992|-119.1561|213.4|2004||628.0|628.0|||26.0|0.0|2.0|103.0|17.0|160.0|31.0|-15.0|14.0|0.0||97.0|31.0|26.0|24.0|||32.0|24.0|24.0|19.0|5.0|||||0.0|52.5|63.9|41.2|||||||||ELTOPIA 8 WSW, WA US
7496|47.4172|-122.2433|9.1|2003||||142.0|91.0|0.0|0.0|0.0|34.0||||23.0|0.0|0.0|3.22||27.0|27.0|24.0|||31.0|23.0|23.0|||||42.11||0.0|||45.8|||||||||KENT, WA US
7497|47.4172|-122.2433|9.1|2004||333.0|333.0|141.0|92.0|0.0|0.0|0.0|23.0|2.0|110.0|5.0|20.0|0.0|0.0|1.1|96.0|31.0|27.0||||32.0|27.0|20.0|20.0||3992.0|3992.0|35.46||0.0|54.7|62.8|46.6|||||||||KENT, WA US
7498|46.5683|-120.5428|324.3|2003|6.0|693.0|693.0|71.0|22.0|14.0|6.0|0.0|142.0|7.0|157.0|47.0|3.0|3.0|3.0|0.64|104.0|31.0|27.0|13.0|13.0|13.0|31.0|28.0|21.0|19.0|11.0|5562.0|5562.0|7.17||14.4|51.6|65.2|38.0||180.0|180.0|||45.0|53.0||YAKIMA AIRPORT, WA US
7499|46.5683|-120.5428|324.3|2004|5.8|605.0|605.0|71.0|29.0|32.0|10.0|2.0|149.0|10.0|162.0|42.0|-14.0|11.0|5.8|0.51|101.0|32.0|25.0|24.0|20.0|15.0|27.0|27.0|24.0|17.0|13.0|5826.0|5826.0|8.28||26.9|51.0|64.4|37.7||280.0|270.0|||40.9|53.0||YAKIMA AIRPORT, WA US
7500|48.780559999999994|-119.42416999999999|292.6|2003||619.0|619.0|||||0.0|134.0|16.0|147.0|44.0|7.0||||102.0|31.0|28.0|24.0|18.0|15.0|32.0|27.0|24.0|18.0|14.0|5468.0|5468.0||||50.6|62.6|38.5|||||||||TONASKET 4 NNE, WA US
7501|48.780559999999994|-119.42416999999999|292.6|2004||||||||||||||||||||||||||||5822.0|5822.0|||||||||||||||TONASKET 4 NNE, WA US
7502|47.33|-121.47|911.4|2003||84.0|84.0|172.0|172.0|||0.0|159.0|26.0|86.0|3.0|11.0|||3.5|95.0|32.0|26.0|21.0|18.0|11.0|30.0|28.0|22.0|13.0|13.0|7604.0|7604.0|110.65|||44.3|53.7|34.9|||||||||TINKHAM CREEK, WA US
7503|47.33|-121.47|911.4|2004||86.0|86.0|173.0|173.0|||0.0|150.0|11.0|72.0|4.0|0.0|||3.2|93.0|31.0|28.0|23.0|||32.0|28.0|23.0|16.0|8.0|7483.0|7483.0|96.56|||44.6|53.4|35.9|||||||||TINKHAM CREEK, WA US
7504|48.98|-121.08|515.1|2003||||95.0|95.0|||||||||||4.1||||||||||||||46.86||||||||||||||HOZOMEEN CAMP, WA US
7505|48.98|-121.08|515.1|2004||512.0|512.0|101.0|101.0|86.0||3.0|107.0|8.0|105.0|32.0|-4.0|9.0||3.1|102.0|31.0|27.0|18.0|18.0||31.0|27.0|24.0|17.0|1.0|6026.0|6026.0|30.46|||49.8|59.6|40.0|||||||||HOZOMEEN CAMP, WA US
7506|48.0181|-120.2342|1097.3|2003||679.0|679.0|||||0.0|145.0|36.0|119.0|24.0|12.0||||101.0|29.0|27.0|22.0|20.0|16.0|32.0|27.0|22.0|17.0|16.0|6354.0|6354.0||||49.1|57.8|40.3|||||||||CAMP 4 WASHINGTON, WA US
7507|48.0181|-120.2342|1097.3|2004||654.0|654.0|||||3.0|134.0|25.0|106.0|27.0|-4.0||||100.0|31.0|28.0|24.0|||31.0|25.0|24.0|14.0|14.0|6495.0|6495.0||||49.3|57.9|40.7|||||||||CAMP 4 WASHINGTON, WA US
7508|47.7333|-120.5333|1060.7|2003||438.0|438.0|||||0.0|159.0|35.0|92.0|16.0|12.0||||97.0|32.0|28.0|22.0|18.0|15.0|32.0|28.0|24.0|20.0|15.0|7031.0|7031.0||||46.6|54.7|38.5|||||||||DRY CREEK WASHINGTON, WA US
7509|47.7333|-120.5333|1060.7|2004||416.0|416.0|||||3.0|134.0|23.0|88.0|14.0|-4.0||||97.0|32.0|27.0|24.0|||32.0|27.0|23.0|12.0|12.0|7028.0|7028.0||||47.2|55.1|39.3|||||||||DRY CREEK WASHINGTON, WA US
7510|46.22528|-123.32888999999999|54.9|2003||||||1.0|0.0|||||||3.0|0.0|||||||||||||||||0.0||||||||||||CATHLAMET 6 NE, WA US
7511|46.22528|-123.32888999999999|54.9|2004||||167.0|129.0|8.0|3.0|||||||9.0|4.0|4.19||||||||||||||71.53||9.0||||||||||||CATHLAMET 6 NE, WA US
7512|47.49333|-122.21444|8.8|2003|5.6|327.0|327.0|158.0|94.0|||0.0|29.0|0.0|109.0|6.0|24.0|||4.48|93.0|28.0|28.0||||32.0|24.0|24.0|||4290.0|4290.0|40.43|||54.1|61.9|46.2||190.0|190.0|||135.1|135.1||RENTON MUNICIPAL AIRPORT, WA US
7513|47.49333|-122.21444|8.8|2004|5.6|347.0|347.0|159.0|85.0|||0.0|22.0|3.0|106.0|3.0|20.0|||1.75|95.0|32.0|||||32.0|24.0|24.0|20.0||4176.0|4176.0|32.58|||54.6|62.1|47.0||120.0|120.0|||30.0|44.1||RENTON MUNICIPAL AIRPORT, WA US
7514|46.2111|-119.1011|118.9|2003||||||||||||||||||||||||||||4157.0|4157.0|||||||||||||||KENNEWICK, WA US
7515|46.2111|-119.1011|118.9|2004||1102.0|1102.0|75.0|21.0|||2.0|69.0|9.0|181.0|52.0|-6.0|||0.47|103.0|29.0|28.0|23.0|||32.0|28.0|16.0|16.0|16.0|||6.25|||55.9|66.4|45.4|||||||||KENNEWICK, WA US
7516|46.74389|-117.10861000000001|777.5|2003|7.6|265.0|265.0|109.0|52.0|||0.0|112.0|16.0|121.0|24.0|3.0|||0.87|98.0|31.0|26.0|20.0|20.0|11.0|28.0|28.0|16.0|16.0|16.0|6437.0|6437.0|15.04|||48.6|59.3|38.0||270.0|270.0|||47.0|57.9||PULLMAN MOSCOW REGIONAL AIRPORT, WA US
7517|46.74389|-117.10861000000001|777.5|2004|7.6|268.0|268.0|110.0|54.0|||2.0|115.0|13.0|106.0|21.0|-17.0|||0.78|98.0|32.0|26.0|22.0|15.0|15.0|31.0|26.0|24.0|18.0|10.0|6338.0|6338.0|13.21|||48.4|58.9|37.8||220.0|210.0|||46.1|57.9||PULLMAN MOSCOW REGIONAL AIRPORT, WA US
7518|48.085|-123.0638|15.2|2003||31.0|31.0|121.0|48.0|0.0|0.0|0.0|80.0|0.0|69.0|1.0|19.0|0.0|0.0|1.61|90.0|30.0|24.0|24.0|20.0||32.0|26.0|21.0|19.0||5627.0|5627.0|14.81||0.0|49.5|58.9|40.2|||||||||SEQUIM 2 E, WA US
7519|48.085|-123.0638|15.2|2004||32.0|32.0|149.0|43.0|0.0|0.0|0.0|63.0|3.0|59.0|0.0|11.0|0.0|0.0|0.87|87.0|31.0|28.0||||32.0|28.0|24.0|11.0|11.0|5405.0|5405.0|13.87||0.0|50.2|59.0|41.4|||||||||SEQUIM 2 E, WA US
7520|47.0091|-123.4008|21.3|2003||||||1.0|0.0|0.0|71.0||||17.0|1.0|0.0|||30.0|23.0|23.0|19.0||30.0|27.0|24.0|17.0||||||0.0|||41.9|||||||||ELMA, WA US
7521|47.0091|-123.4008|21.3|2004||||193.0|123.0|1.0|0.0|0.0|55.0||||16.0|6.0|0.0|1.67||31.0|28.0||||32.0|26.0|20.0|20.0|16.0|||57.29||0.0|||42.3|||||||||ELMA, WA US
7522|46.2733|-117.495|1371.6|2003||495.0|495.0|||||0.0|134.0|33.0|102.0|6.0|4.0||||93.0|23.0|23.0|23.0|15.0|15.0|32.0|28.0|23.0|15.0|15.0||||||47.3|54.6|40.1|||||||||ALDER RIDGE WASHINGTON, WA US
7523|47.04|-121.94|1271.0|2003||||171.0|171.0|||||||||||2.0||||||||||||7903.0|7903.0|73.17||||||||||||||BURNT MOUNTAIN, WA US
7524|47.04|-121.94|1271.0|2004||||165.0|165.0|||||||||||2.4||||||||||||||69.76||||||||||||||BURNT MOUNTAIN, WA US
7525|47.38|-121.06|1322.8|2003||||136.0|136.0|||||||||||2.9||||||||||||||60.94||||||||||||||SASSE RIDGE, WA US
7526|47.38|-121.06|1322.8|2004||237.0|237.0|131.0|131.0|||3.0|156.0|35.0|63.0|3.0|-7.0|||1.6|92.0|32.0|27.0|24.0|19.0||32.0|28.0|22.0|19.0|16.0|8010.0|8010.0|43.85|||43.9|52.1|35.7|||||||||SASSE RIDGE, WA US
7527|46.15|-122.15|1048.5|2003||186.0|186.0|196.0|196.0|||0.0|143.0|23.0|69.0|2.0|14.0|||5.7|92.0|31.0|24.0|24.0|18.0|15.0|27.0|27.0|20.0|19.0||7402.0|7402.0|162.45|||45.0|53.1|37.0|||||||||JUNE LAKE, WA US
7528|46.15|-122.15|1048.5|2004||102.0|102.0|170.0|170.0|177.0||0.0|113.0|9.0|53.0|0.0|4.0|108.0||5.1|89.0|30.0|27.0||||31.0|27.0|24.0|19.0|4.0|7270.0|7270.0|146.65|||45.9|53.3|38.5|||||||||JUNE LAKE, WA US
7529|47.9167|-123.1172|914.4|2003||151.0|151.0|||||0.0|97.0|1.0|71.0|0.0|20.0||||89.0|32.0|27.0|23.0|20.0||32.0|27.0|23.0|||6124.0|6124.0||||48.1|56.1|40.0|||||||||COUGAR MOUNTAIN WASHINGTON, WA US
7530|47.9167|-123.1172|914.4|2004||||||||||||||||||||||||||||6158.0|6158.0|||||||||||||||COUGAR MOUNTAIN WASHINGTON, WA US
7531|48.7177|-122.5113|4.6|2003||95.0|95.0|164.0|94.0|0.0|0.0|0.0|44.0|0.0|94.0|0.0|22.0|0.0|0.1|2.64|85.0|32.0|24.0|24.0|||32.0|28.0||||4346.0|4346.0|35.83||0.1|52.7|60.7|44.7|||||||||BELLINGHAM 3 SSW, WA US
7532|48.7177|-122.5113|4.6|2004||153.0|153.0|174.0|102.0||0.0|0.0|26.0|3.0|89.0|1.0|10.0||0.0|2.02|90.0|32.0|28.0||||32.0|26.0|17.0|17.0|10.0|4363.0|4363.0|39.78||0.0|53.2|61.0|45.4|||||||||BELLINGHAM 3 SSW, WA US
7533|48.5397|-121.7422|59.4|2003||166.0|166.0|178.0|126.0|6.0|4.0|0.0|40.0|1.0|108.0|5.0|23.0|6.0|5.0|2.86|92.0|29.0|27.0|23.0|||32.0|28.0||||5006.0|5006.0|79.04||9.5|51.5|60.6|42.4|||||||||CONCRETE PPL FISH STATION, WA US
7534|48.5397|-121.7422|59.4|2004||||199.0|134.0|11.0|3.0|||||||11.0|7.0|2.24||||||||||||||68.65||12.0||||||||||||CONCRETE PPL FISH STATION, WA US
7535|47.7|-121.6908|609.6|2003||||198.0|152.0||14.0||||||||12.0|6.26||||||||||||||96.78||92.9||||||||||||TOLT SOUTH FORK RESERVOIR, WA US
7536|47.7|-121.6908|609.6|2004||||240.0|176.0||8.0||||||||10.0|5.7||||||||||||||110.54||31.2||||||||||||TOLT SOUTH FORK RESERVOIR, WA US
7537|47.35|-120.68|1292.4|2003||215.0|215.0|95.0|95.0|169.0||0.0|181.0|52.0|100.0|7.0|9.0|47.0||1.7|95.0|30.0|23.0|23.0|18.0|15.0|32.0|24.0|24.0|18.0|14.0|7839.0|7839.0|35.04|||43.9|53.8|34.0|||||||||BLEWETT PASS, WA US
7538|47.35|-120.68|1292.4|2004||229.0|229.0|108.0|108.0|140.0||3.0|153.0|26.0|76.0|6.0|-9.0|42.0||1.2|92.0|31.0|27.0|24.0|19.0||31.0|27.0|21.0|18.0|9.0|7815.0|7815.0|25.44|||44.9|54.4|35.4|||||||||BLEWETT PASS, WA US
7539|46.91|-121.48|1649.0|2003||6.0|6.0|154.0|154.0|||1.0|226.0|75.0|48.0|0.0|-1.0|||2.8|84.0|32.0|27.0|20.0|20.0|9.0|31.0|19.0|19.0|19.0|14.0|9886.0|9886.0|87.76|||37.6|46.6|28.6|||||||||MORSE LAKE, WA US
7540|46.91|-121.48|1649.0|2004||12.0|12.0|153.0|153.0|||3.0|219.0|55.0|34.0|0.0|-13.0|||2.2|86.0|31.0|27.0|21.0|17.0|16.0|31.0|28.0|24.0|20.0|13.0|9894.0|9894.0|63.28|||38.5|47.3|29.7|||||||||MORSE LAKE, WA US
7541|47.5413|-121.8361|134.1|2003||||||||||||||||||||||||||||4642.0|4642.0|||||||||||||||SNOQUALMIE FALLS, WA US
7542|47.5413|-121.8361|134.1|2004||||173.0|117.0|0.0|0.0|0.0|45.0|3.0|124.0|12.0|17.0|0.0|0.0|2.2|100.0|29.0|28.0||||30.0|28.0|20.0|20.0||||55.78||0.0|53.3|63.5|43.2|||||||||SNOQUALMIE FALLS, WA US
